id,course,name,intro,introformat,externalurl,display,displayoptions,parameters,timemodified
238,51,Answers.com,,1,https://www.answers.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596020607
239,51,Ask a Librarian,,1,http://www.loc.gov/rr/askalib/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596020703
240,51,eHow,,1,https://www.ehow.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596020823
241,51,Dummies,,1,https://www.dummies.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596020775
242,51,Quora,,1,https://www.quora.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596020881
243,51,wikiHow,,1,https://www.wikihow.com/Main-Page,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596020923
244,51,Yahoo! Answers,,1,https://answers.yahoo.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596020985
245,51,Bing Maps,,1,https://www.bing.com/maps,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596018643
246,51,Google Earth,,1,https://www.google.com/earth/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596018705
247,51,Google Maps,,1,https://www.google.com/maps,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596019010
248,51,MapQuest,,1,https://www.mapquest.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596019142
249,51,World Atlas: Maps and Geography of the World,,1,https://www.worldatlas.com/aatlas/world.htm,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596019462
250,51,World Sites Atlas,,1,https://www.sitesatlas.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596019524
251,51,Cambridge,,1,https://dictionary.cambridge.org/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021116
252,51,Computer Definitions,,1,https://www.computerlanguage.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021177
253,51,Definitions.net,,1,https://www.definitions.net/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021222
254,51,Dictionary.com,,1,https://www.dictionary.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021265
255,51,The Free Dictionary,"<p>General and subject dictionaries for financial, legal, and medical terms.<br></p>",1,https://www.thefreedictionary.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021957
256,51,Investor Words,,1,http://www.investorwords.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021318
257,51,Law.com Dictionary,,1,https://dictionary.law.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021384
258,51,Lexico by Oxford,,1,https://www.lexico.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021433
259,51,Macmillan,,1,https://www.macmillandictionary.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021499
260,51,MathWorld Dictionary,<p>Source of mathematical definitions and concept explanations.<br></p>,1,https://mathworld.wolfram.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021717
261,51,Merriam Webster,"<p>Based on the print version of Merriam-Webster's Collegiate Dictionary.<br></p>",1,https://www.merriam-webster.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021761
262,51,OpenMD Medical Dictionary,"<p>Aggregator of medical definitions for 10,000+ medical concepts with images and pronunciations.<br></p>",1,https://openmd.com/dictionary/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596021888
263,51,Thesaurus.com,"<p>Over 17,000 entries. Find synonyms, antonyms, and brief definitions.<br></p>",1,https://www.thesaurus.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596022037
264,51,Visual Thesaurus,<p>Displays a unique visualization of connections between words.<br></p>,1,https://www.visualthesaurus.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596022288
265,51,Vocabulary.com,,1,https://www.vocabulary.com/dictionary/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596022368
266,51,Webopedia,<p>Dictionary of computer and Internet terms.<br></p>,1,https://www.webopedia.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596022415
267,51,Big Think,<p>Video interviews with 600+ thought leaders in a range of fields.<br></p>,1,https://bigthink.com/videos/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596024599
268,51,Howcast,<p>Professional and user-generated how-to videos.<br></p>,1,https://www.howcast.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596024776
269,51,Khan Academy,"<p>Self-paced learning with extensive video library, interactive challenges, and assessments.<br></p>",1,https://www.khanacademy.org/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596024961
270,51,Internet Archive,<p>Collection of more than two-hundred thousand free historical videos.<br></p>,1,https://archive.org/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596024883
271,51,MathTV,<p>Professional video lessons in mathematics.&nbsp;<br></p>,1,http://www.mathtv.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025036
272,51,MIT Open CourseWare,"<p>Lectures and course materials for students, teachers, and self-learners.<br></p>",1,https://ocw.mit.edu/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025169
273,51,NeoK12,<p>Educational videos and games for school kids</p>,1,https://www.neok12.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025272
274,51,OpenMD Medical Video Directory,"<p>Guide to the best sources of free medical videos, including procedures, operations, and lectures.<br></p>",1,https://openmd.com/directory/medical-videos,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025358
275,51,SchoolTube,"<p></p><h5></h5>Student-safe platform for K12 video hosting, sharing and distance learning<br><p></p>",1,https://www.schooltube.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025637
276,51,SchoolsWorld,"<p>Engaging, professional videos and practical resources for educator development.<br></p>",1,http://www.schoolsworld.tv/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025454
277,51,TED,"<p>Fascinating presentations by the world's leading thinkers and doers.<br></p>",1,https://www.ted.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025694
278,51,WatchKnowLearn,"<p>An index of approximately 50,000 educational videos, placing them into a directory of over 5,000 categories.<br></p>",1,http://www.watchknowlearn.org/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025828
279,51,YouTube Learning,<p>Free lectures from more than one hundred colleges and universities.<br></p>,1,https://www.youtube.com/edu,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596025903
280,51,Britannica,,1,https://www.britannica.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596022661
281,51,Catholic Encyclopedia,,1,https://www.newadvent.org/cathen/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596022726
282,51,Encyclopedia Mythica,"<p>Premier encyclopedia covering mythology, folklore, and religion.<br></p>",1,https://pantheon.org/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596022929
283,51,Encyclopedia of Life,<p>Database of scientific information on and photographs of known species.<br></p>,1,https://eol.org/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596022986
284,51,Internet Encyclopedia of Philosophy,,1,https://iep.utm.edu/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596023099
285,51,Encyclopedia of Symbols,"<p>Online encyclopedia that contains everything about symbols, signs, flags and glyphs arranged by categories such as culture, country, religion, and more.<br></p>",1,https://www.symbols.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596023173
286,51,Medline Medical Encyclopedia (by ADAM),"<p>The A.D.A.M. Medical Encyclopedia includes over 4,000 articles about diseases, tests, symptoms, injuries, and surgeries. It also contains an extensive library of medical photographs and illustrations.<br></p>",1,https://medlineplus.gov/encyclopedia.html,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596023250
287,51,Scholarpedia,<p>Peer-reviewed open-access encyclopedia written by scholars from around the world.<br></p>,1,http://www.scholarpedia.org/article/Main_Page,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596023309
288,51,Who2,"<p>Encyclopedia of 4,645 famous people and fictional characters.<br></p>",1,https://www.who2.com/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596023421
289,51,Wikipedia,"<p>Find more than 6,000,000 English entries, written and edited by users.<br></p>",1,https://en.wikipedia.org/wiki/Main_Page,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596023513
290,51,World Digital Library,<p>Archive of primary materials from cultures around the world.<br></p>,1,https://www.wdl.org/en/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596023559
291,51,Familiar Quotations,"<p>A collection of passages, phrases, and proverbs in ancient and modern literature.<br></p>",1,https://www.bartleby.com/100/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596024009
292,51,Quotes.net,<p>A huge collection of literary quotations and movie quotes for an endless array of famous authors and featured movies.<br></p>,1,https://www.quotes.net/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596024177
293,51,ThoughtCo: Quotations,<p>Quotation site listing popular quotes by author and topic.<br></p>,1,https://www.thoughtco.com/quotations-4133229,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596024279
294,51,TUA Library FB Page,,1,https://www.facebook.com/TUA-Library-113784397046839,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1595824202
295,51,"Health Sciences Library, Trinity University of Asia",,1,https://www.facebook.com/tuahsclibrary,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1596952668
296,51,TUA High School Library,"<p dir=""ltr"" style=""text-align: left;""><p><br></p></p>",1,https://www.facebook.com/TUA-High-School-Library-105718324580032/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1597402108
297,51,"Our Nursing Graduates from St. Luke's Hospital of Nursing, 1911-1962",,1,https://www.flipbookpdf.net/web/site/1e5fac9bef2560b75fb0c4298d90847459eb61ea202008.pdf.html,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1597456030
298,51,"COLLEGE OF ARTS, SCIENCES AND EDUCATION VIRTUAL MUSEUM OF ARTS, CULTURE, TECHNOLOGY, AND SPIRITUALITY",,1,https://youtu.be/PrIExJxBBHY,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1606987070
299,1144,Day 1 - Evaluation Form,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/T3-Aug15-Evaluation%20link.png"" alt="""" width=""320"" height=""320"" role=""presentation"" class=""img-fluid atto_image_button_middle""><br></p>",1,https://forms.gle/bz5Yeo9uAjtG4MLu7,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660653620
300,1144,Day 2 - Evaluation Form (copy),"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/T3-Aug16-400.png"" alt="""" role=""presentation"" class=""img-fluid""><br><br></p>",1,https://forms.gle/NS2DJ2tVGckUokRG6,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720563
301,1265,Google Meet Link,This is your google meet link for your NCM 107 class. Schedule of our lecture will be 1:00-3:00 PM Pacific Standard Time.&nbsp;,1,https://meet.google.com/dca-eqdz-rkc?pli=1&authuser=0,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660725283
303,1255,google meet,,1,https://meet.google.com/wmg-muxp-gur?authuser=0&pli=1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718339
304,1245,1nu1 gmeet link,,1,https://meet.google.com/ymy-jnyw-uew,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718360
305,1264,N01 GMEET,,1,https://meet.google.com/dnh-macz-eyt,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718364
306,1251,12-STEM01-Meet Link,"<p dir=""ltr"" style=""text-align: left;"">Greetings!</p><p dir=""ltr"" style=""text-align: left;"">This will be our Official Gmeet link for our class. Thank you!</p>",1,https://meet.google.com/vbj-ubft-hwm,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718443
307,1259,gmeet 101,,1,https://tel.meet/qiu-eumw-mja?pin=1343216595860,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718398
308,1260,Gmeet Link,,1,https://meet.google.com/jxy-jwmx-bsq,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718408
310,1250,CHN LECTURE,,1,https://tel.meet/egb-fzru-vuu?pin=2801719631384,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718419
312,1262,Botany,,1,https://meet.google.com/hba-aufs-nch?authuser=0&pli=1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718428
314,1249,google meet link,,1,https://meet.google.com/hpq-uhox-kyu?hs=122&authuser=0&pli=1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718510
316,1254,googlemeetlink,,1,https://meet.google.com/bmz-oaje-btm?authuser=0&pli=1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718570
317,1261,Google meet link,,1,https://meet.google.com/pwi-saeh-bsm?hs=122&authuser=0,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718605
318,1248,MATH 7,,1,https://meet.google.com/pce-apwn-yij,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718611
320,1266,PHBIOSCI2 LAB - Tuesdays,,1,https://meet.google.com/zbb-xcyr-fgz,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718730
321,1246,google meet,,1,https://meet.google.com/xxy-rvtj-sav?authuser=0,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660718856
322,1250,HEAD NURSING,,1,https://docs.google.com/presentation/d/1KaFa4H0Yhsw2i5pvdKnshgbLKwCCKk5q/edit?usp=sharing&ouid=112213502107108438041&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720321
324,1247,KPWKP - Kasaysayan ng Pag-unlad ng Wika,,1,https://docs.google.com/presentation/d/1LTA-nPEWyfBrWoaIh8dYSUuaty7-T5XZ/edit?usp=sharing&ouid=109381277449015420855&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720573
325,1265,Presentation on Geria Laboratory -RLE,"<p dir=""ltr"" style=""text-align: left;"">This is a google presentation for your geria laboratory lab. Kindly read this because we will have a lecture-discussion this August 30, 2022. Thank you.&nbsp;</p>",1,https://docs.google.com/presentation/d/1jH7_kPeQo2GoBS6hbazR6LEVFNj6ySq_LYtFsqanWYs/edit,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720400
327,1245,fitness exercise ppt,,1,https://docs.google.com/presentation/d/1Ll3c8lB0nnBCrA3FnepQxBv0fdUX2pZi/edit?usp=sharing&ouid=112240561027439026402&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720473
328,1248,Math 8 Lesson 1,,1,https://drive.google.com/file/d/1LasokkPwaRc2I3VxPBqopRnIJUdWjTB9/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720578
329,1266,LABORATORY ORIENTATION PROGRAM PPT,"<p dir=""ltr"" style=""text-align: left;"">Please check the link given for the file.</p>",1,https://docs.google.com/presentation/d/1gojHGk4hj6X6cQDiIs81WWczvD5H0eZE/edit?usp=sharing&ouid=117626423747699917566&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720476
330,1259,FITNESS EXERCISE PPT,,1,https://docs.google.com/presentation/d/1DqiSFhwtZcUpMQIDDdPlcXBte4EbuPKx/edit#slide=id.p1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720842
331,1259,QAQC,,1,https://docs.google.com/presentation/d/1DqiSFhwtZcUpMQIDDdPlcXBte4EbuPKx/edit#slide=id.p1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660720989
332,1254,maternity,,1,https://drive.google.com/file/d/1lZkG0BxWtvdnKEGXkqRym87u9PH7viVS/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660721103
333,1252,chem02,,1,https://meet.google.com/fct-wxzk-jdz,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1660724412
334,1569,Google Meet link,,1,https://meet.google.com/ixk-rgvu-zdm,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1661056442
335,74,Google Meet link,"<div class=""editor-indent"" style=""margin-left: 30px;""><p dir=""ltr"" style=""text-align: left;""></p></div>",1,https://meet.google.com/rht-nsgs-jtr,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1666148821
