id,course,name,introformat,alwaysshowdescription,nosubmissions,submissiondrafts,sendnotifications,sendlatenotifications,duedate,allowsubmissionsfromdate,grade,timemodified,requiresubmissionstatement,completionsubmit,cutoffdate,gradingduedate,teamsubmission,requireallteammemberssubmit,teamsubmissiongroupingid,blindmarking,hidegrader,revealidentities,attemptreopenmethod,maxattempts,markingworkflow,markingallocation,sendstudentnotifications,preventsubmissionnotingroup,activityformat,timelimit,submissionattachments
3286,979,Prelim Assignment: Physical Examination of Urine and Bilirubin Pathway,1,1,0,0,0,0,1664207940,1663603200,100,1667148788,0,1,1667148780,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3287,1499,Lesson 2: Activity 1 Submission Area,1,1,0,0,0,0,1664035140,1663675680,50,1665531937,0,1,1665935940,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3288,617,Lesson 2: Activity 1 Submission Area,1,1,0,0,0,0,1664035140,1663603620,50,1665534022,0,1,1665935940,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3289,1719,PERFORMANCE TASK 2: MEASURE ME,1,0,0,0,0,0,0,0,100,1629788171,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
3290,1719,PERFORMANCE TASK 3: MAKE ME NEW,1,0,0,0,0,0,0,0,100,1629788650,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
3291,621,JOURNAL: Application of Learning Theories to HE and Practice.,1,1,0,0,0,0,1664380740,1663689600,100,1663677094,0,1,0,1664812800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3292,176,Topic 04 - The Central Dogma: Proteins,1,1,0,0,0,0,1662241260,1661467260,100,1663685541,0,1,0,1662763260,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3293,177,Topic 04 - The Central Dogma: Proteins,1,1,0,0,0,0,1664463600,1663603200,100,1663686299,0,1,0,1664812800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3294,437,SUBMIT YOUR ACTIVITY SHEET HERE,1,1,0,0,0,0,1664208000,1663603200,100,1668090385,0,1,1668090360,1664812800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3297,388,SUBMIT YOUR ACTIVITY SHEET HERE,1,1,0,0,0,0,1664208000,1663603200,100,1663688971,0,1,0,1664812800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3298,358,SUBMIT YOUR ACTIVITY SHEET HERE,1,1,0,0,0,0,1664208000,1663603200,100,1668092831,0,1,1668092820,1664812800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3299,601,L2-A1,1,1,0,1,0,0,1663862400,1663516800,100,1673865950,0,1,1673865780,1664726400,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
3300,632,L2-A1,1,1,0,1,0,0,1664121600,1663516800,100,1673909657,0,1,1673909640,1664726400,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
3301,899,L2-A1,1,1,0,1,0,0,1663863420,1663517820,100,1673397969,0,1,0,1664727420,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
3302,207,HAPLEC_ACT4,1,1,0,0,0,0,1664899200,1663689600,100,1663716532,0,1,0,1665331200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3303,208,HAPLAB_ACT4,1,1,0,0,0,0,1664899200,1663689600,37,1668557032,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3304,208,HAPLAB_ACT4_PEER-EVAL,1,1,0,0,0,0,1664899200,1663689600,100,1663716913,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3305,1390,Attestation of Academic Integrity,1,1,0,1,1,0,1663675920,1663071120,100,1662527651,0,1,0,1664280720,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3306,1390,Pinyin Oral Recitation (graded),1,0,0,0,0,0,0,0,100,1662888216,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3307,1390,Meet & Greet Oral Recitation (graded),1,0,0,0,0,0,0,0,100,1662894415,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3308,948,Post Laboratory Activity on Exercise 04,1,1,0,0,0,0,1663775940,1663716600,1,1673255950,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3309,1380,Activity # 3 Report on PH CyberLaws,1,1,0,1,0,0,1664424000,1663776000,100,1663936759,1,1,0,1666800000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3310,433,ACTIVITY # 3,1,1,0,0,0,0,1664010000,1663689600,30,1663722987,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3311,106,Pinyin Oral Recitation (graded),1,0,0,0,0,0,0,0,100,1662888216,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3312,106,Meet & Greet Oral Recitation (graded),1,0,0,0,0,0,0,0,100,1662894415,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3313,334,Attestation of Academic Integrity,1,1,0,1,1,0,1663085040,1662480240,100,1662527651,0,1,0,1663689840,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3314,334,Pinyin Oral Recitation (graded),1,0,0,0,0,0,0,0,100,1662888216,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3315,334,Meet & Greet Oral Recitation (graded),1,0,0,0,0,0,0,0,100,1662894415,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3316,725,CCSC Activity 2,1,1,0,0,0,0,1663837200,1663689600,100,1663724518,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3317,960,EXERCISE 4: CHEMICAL EXAMINATION,1,1,0,0,0,0,1663862340,1663689600,100,1663811834,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3318,960,EXERCISE 5: PROTEIN EXAMINATION OF URINE,1,1,0,0,0,0,1663862340,1663689600,100,1663811847,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3319,983,EXERCISE 4: CHEMICAL EXAMINATION,1,1,0,0,0,0,1663862340,1663689600,100,1663811875,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3320,983,EXERCISE 5: PROTEIN EXAMINATION OF URINE,1,1,0,0,0,0,1663862340,1663689600,100,1663727412,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3321,719,CCSC Activity 2,1,1,0,0,0,0,1663848000,1663689600,100,1663829356,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3322,1768,MIDTERM EXAMINATION ANSWER SHEET,1,1,0,1,0,0,1663836000,1663826400,100,1663828634,1,1,1663836300,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3323,1775,MIDTERM EXAMINATION ANSWER SHEET,1,1,0,1,0,0,1663836000,1663826400,100,1663828579,1,1,1663836300,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3324,1431,STANDARD SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663916400,1663736400,50,1663735639,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,1
3325,1431,ASSISTED SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663916400,1663736400,50,1663735158,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3326,1431,BOX SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663916400,1663736400,50,1663735415,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3327,1431,WRITTEN RECORD OF DIFFERENT SQUATS,1,1,0,0,0,0,1663916400,1663736400,50,1663735508,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3328,972,Post laboratory Activity on Exercise 04,1,1,0,0,0,0,1663743600,1663732800,1,1672963653,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3329,437,SUBMIT YOUR LINK FOR VIDEO RECORDED PHYSICAL FITNESS TEST,1,1,0,0,0,0,1664899200,1663689600,100,1668090167,0,1,1668090120,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3330,416,SUBMIT YOUR ACTIVITY SHEET HERE,1,1,0,0,0,0,1664208000,1663603200,100,1668315236,0,1,1668315180,1664812800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3331,416,SUBMIT YOUR LINK FOR VIDEO RECORDED PHYSICAL FITNESS TEST,1,1,0,0,0,0,1664899200,1663689600,100,1668315172,0,1,1668315120,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3332,155,SUBMIT YOUR ACTIVITY SHEET HERE,1,1,0,0,0,0,1664208000,1663603200,100,1668091595,0,1,1668091560,1664812800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3333,155,"SUBMIT YOUR LINK FOR VIDEO RECORDED PHYSICAL FITNESS TEST . WE ARE ASYNCHRONOUS ON SEPT, 28",1,1,0,0,0,0,1664899200,1663689600,100,1668091554,0,1,1668091500,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3334,388,"SUBMIT YOUR LINK FOR VIDEO RECORDED PHYSICAL FITNESS TEST.( NOTE : WE ARE ASYNCHRONOUS ON SEPT, 28 )",1,1,0,0,0,0,1664899200,1663689600,100,1664288730,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3335,358,SUBMIT YOUR LINK FOR VIDEO RECORDED PHYSICAL FITNESS TEST  ( NOTE WE ARE ASYNCHRONOUS ON SEPT. 28 ),1,1,0,0,0,0,1664899200,1663689600,100,1668092745,0,1,1668092700,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3336,1359,Week 5 Activity,1,1,0,0,0,0,1663743600,1663740000,100,1663742460,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3337,1333,Activity 5,1,1,0,0,0,0,1663743600,1663740000,100,1663743151,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3338,938,Submission Folder: Experiment #1,1,1,0,1,0,0,1663862340,1663743600,10,1663806600,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3339,938,Submission Folder: Experiment #2,1,1,0,1,0,0,1663862340,1663743600,10,1663806621,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3340,971,Post lab activity question,1,0,0,0,0,0,1663603140,0,100,1665740940,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3341,756,Independent Activity #1,1,1,0,0,0,0,1663948800,1663689600,20,1667740169,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3342,735,Independent Activity #1,1,1,0,0,0,0,1663948800,1663689600,20,1667580482,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3343,733,Independent Activity #1,1,1,0,0,0,0,1663948800,1663689600,20,1667589212,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3344,1641,1st Asynchronous Activity (2 parts),1,1,0,1,1,0,1663862400,1663689600,22,1667463617,1,1,0,1663948800,0,0,0,0,0,0,manual,1,0,0,1,0,1,0,0
3345,1642,1st Asynchronous Activity (2 parts),1,1,0,1,1,0,1663862400,1663689600,22,1663752614,1,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3346,349,ACTIVITY #2,1,1,0,0,0,0,1664010000,1663689600,30,1663754369,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3347,1432,T5: Pretest,1,0,0,0,0,0,1665590340,0,100,1664329660,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3348,73,STANDARD SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663984800,1663804800,50,1663767526,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,1
3349,73,ASSISTED SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663984800,1663804800,50,1663767565,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3350,73,BOX SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663984800,1663804800,50,1663767641,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3351,73,WRITTEN RECORD OF DIFFERENT SQUATS,1,1,0,0,0,0,1663984800,1663804800,50,1663767670,0,1,0,1664362800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3352,1042,STANDARD SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663992000,1663812000,50,1663767935,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,1
3353,1042,ASSISTED SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663992000,1663812000,50,1663767976,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3354,1042,BOX SQUATS SUBMISSION AREA,1,1,0,0,0,0,1663992000,1663812000,50,1663768020,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3355,1042,WRITTEN RECORD OF DIFFERENT SQUATS,1,1,0,0,0,0,1663992000,1663812000,50,1663768204,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3356,1703,Mid-Quarter Examination in General Physics 1 Part 2,1,1,0,1,0,0,0,1663806600,25,1664419869,1,1,1664442000,0,0,0,0,0,0,0,manual,2,0,0,1,0,1,0,0
3357,1728,ACTIVITY 3 Graffiti You! WW2 (Sep. 22),1,1,0,1,0,0,1663840800,1663813200,20,1664157718,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3358,1729,ACTIVITY 3 Graffiti You! WW2 (Sep. 22),1,1,0,1,0,0,1663840800,1663817400,20,1664157811,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3359,1577,Week 6 CM Post Lab 2 for AM Interns,1,1,0,0,0,0,1663837200,1663815600,20,1671814309,0,1,0,1663844400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3360,1577,Week 6 CM Virtual Activity 2 for PM Interns - Case Analysis,1,1,0,0,0,0,1663862340,1663776000,20,1671814318,0,1,0,1663923600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3361,993,Week 6 CM Post Lab 2 for AM Interns,1,1,0,0,0,0,1663837200,1663819200,20,1671815928,0,1,0,1663844400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3362,993,Week 6 CM Virtual Activity 2 for PM Interns - Case Analysis,1,1,0,0,0,0,1663862340,1663815900,20,1671815936,0,1,0,1663905600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3363,994,Week 6 CM Post Lab 2 for AM Interns,1,1,0,0,0,0,1663837200,1663815600,20,1668951360,0,1,0,1663844400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3364,994,Week 6 CM Virtual Activity 2 for PM Interns - Case Analysis,1,1,0,0,0,0,1663862340,1663819500,30,1668951418,0,1,0,1663887900,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3365,1759,Laboratory Activity # 1,1,1,0,0,0,0,1663948740,1663776000,100,1663803521,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3366,1758,Laboratory Activity #1,1,1,0,0,0,0,1663948740,1663776000,100,1663803608,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3367,1746,Laboratory Activity # 1,1,1,0,0,0,0,1663948740,1663776000,100,1663803724,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3368,1747,Laboratory Activity # 1,1,1,0,0,0,0,1663948740,1663776000,100,1663803778,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3369,1450,Activity No. 2 (Group Activity),1,1,0,0,0,0,1664380800,1663776000,100,1663809567,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3370,946,Exercise 2: Aseptic Technique,1,1,0,0,0,0,1663862340,1663776000,100,1663805782,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3371,946,Exercise 3: Direct Examination of Living Microorganism,1,1,0,0,0,0,1664207940,1663776000,100,1663834653,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3372,946,Exercise 4: Smear Preparation and Simple Staining,1,1,0,0,0,0,1664207940,1663776000,100,1663834666,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3373,1647,Gawain: Venn Diagram,1,0,0,0,0,0,0,0,15,1664159021,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3374,981,Post Laboratory Exercise #4,1,1,0,0,0,0,1664380800,1663776000,100,1665665687,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,1
3375,1577,Week 6 Bacteriology Post Lab #2 AM,1,1,0,0,0,0,1663848000,1663819200,30,1663978133,0,1,1663848000,1663855200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3378,993,Week 6 Bacteriology Post Lab #2 AM,1,1,0,0,0,0,1663848000,1663819200,30,1663978400,0,1,1663848000,1666447200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3379,993,Week 6 Bacteriology Virtual Activity #2 PM,1,1,0,0,0,0,1663840800,1663819200,30,1663978406,0,1,1663840800,1663848000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3380,1577,Week 6 Bacteriology Virtual Activity #2 PM,1,1,0,0,0,0,1663840800,1663819200,30,1663978146,0,1,1663840800,1663848000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3381,368,Individual Activity No. 1,1,1,0,0,0,0,1664380800,1663776000,100,1663812158,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3382,1782,MIDTERM EXAMINATION ANSWER SHEET,1,1,0,1,0,0,1663822500,1663812000,100,1663814608,1,1,1663822800,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3383,368,Individual Activity # 2,1,1,0,0,0,0,1664380800,1663776000,100,1663812772,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3384,434,Erickson reflection,1,1,0,0,0,0,1664294400,1663776000,100,1663813878,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3385,1641,Exercise 3.4,1,1,0,1,1,0,1663858800,1663776000,10,1667463639,1,1,0,1663862400,0,0,0,0,0,0,manual,1,0,0,1,0,1,0,0
3386,440,Individual Activity No. 1,1,1,0,0,0,0,1664380800,1663776000,100,1663812158,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3387,440,Individual Activity # 2,1,1,0,0,0,0,1664380800,1663776000,100,1663812772,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3388,757,CARDIO . DAY 1 JOURNAL,1,1,0,0,0,0,1664467140,1663776000,100,1663815001,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3389,909,CCSC Activity 3,1,1,0,0,0,0,1663923600,1663776000,100,1663816221,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3390,1642,Exercise 3.4,1,1,0,1,1,0,1663858800,1663776000,10,1663817357,1,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3391,1280,"Programming Problem September 22, 2022  CHECKED",1,1,0,0,0,0,1663822800,1663812000,50,1669190508,0,1,1663822800,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3392,1759,Laboratory Activity # 2,1,1,0,0,0,0,1664380740,1663776000,100,1663817575,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3393,1714,ACTIVITY 4 TAKE ACTIONS FOR YOUR HEALTH  WW2 (Sep 22),1,1,0,1,0,0,1663828200,1663776000,10,1664155410,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3394,1715,ACTIVITY 4 TAKE ACTIONS FOR YOUR HEALTH  WW2 (Sep 22),1,1,0,1,0,0,1663837200,1663776000,10,1664156521,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3395,1758,Laboratory activity # 2,1,1,0,0,0,0,1664380740,1663776000,100,1663822246,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3396,897,Exercise 7: The Epithelium,1,1,0,0,0,0,1663858800,1663819200,100,1663822679,0,1,1663862220,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3397,1649,Asynchronous Activity 2,1,1,0,1,1,0,1663945200,1663776000,10,1663824407,1,1,0,1663948800,0,0,0,0,0,0,manual,1,0,0,1,0,1,0,0
3398,105,PracticalTest: Tabata Squat,1,1,0,0,0,0,1664985540,1663776000,100,1664438866,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3399,1343,Week 5 Activity # 1,1,1,0,0,0,0,1663830000,1663776000,100,1663826376,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3400,1650,Asynchronous Activity 2,1,1,0,1,1,0,1663934400,1663776000,10,1663826580,1,1,0,1663948800,0,0,0,0,0,0,manual,1,0,0,1,0,1,0,0
3401,1686,Asynchronous Activity 9/22/22,1,1,0,1,1,0,1663945200,1663776000,5,1667134161,1,1,1667134080,1663948800,0,0,0,0,0,0,manual,1,0,0,1,0,1,0,0
3402,1687,Asynchronous Activity 9/22/22,1,1,0,1,1,0,1663945200,1663776000,5,1667135936,1,1,1667135880,1663948800,0,0,0,0,0,0,manual,1,0,0,1,0,1,0,0
3403,105,Practical Test: Squat,1,1,0,0,0,0,1664380740,1663776000,100,1663839437,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3404,116,PRELIM Summary for Module 2,1,1,0,0,0,0,1664424000,1663783200,100,1670664947,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3405,1034,L2-A1,1,1,0,1,0,0,1664036760,1663777560,100,1673799855,0,1,1673799840,1664727960,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
3407,1062,PEC Corrected Score of students (copy),1,0,0,0,0,0,1664424000,1663831500,100,1663831682,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3408,1068,PEC Corrected Score of students (copy),1,0,0,0,0,0,1664424000,1663831080,100,1663831735,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3409,116,MIDTERM Submission for Department in Hospital setting,1,1,0,0,0,0,1664380800,1663776000,100,1672111276,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3410,1343,Week 5 Activity # 2,1,1,0,0,0,0,1663842600,1663776000,100,1663837139,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3411,182,Activity No. 2 (Group Activity),1,1,0,0,0,0,1663789920,1663185120,100,1663840976,0,1,0,1664394720,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3412,434,TASK # 2,1,1,0,0,0,0,1664380800,1663776000,100,1663843666,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3413,507,Messenger Infographic,1,1,0,0,0,0,1665676800,1663887600,100,1663844279,0,1,0,1665676800,1,0,0,0,0,0,none,-1,0,0,1,1,1,0,0
3414,854,Laboratory Exercise 2,1,1,0,0,0,0,1663905540,1663776000,20,1663844994,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3415,854,Laboratory Exercise 3,1,1,0,0,0,0,1664855940,1663776000,20,1663845060,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3416,860,Laboratory Exercise 2,1,1,0,0,0,0,1664769540,1663776000,20,1663844968,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3417,876,Laboratory Exercise 2,1,1,0,0,0,0,1663905540,1663776000,20,1663844994,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3418,876,Laboratory Exercise 3,1,1,0,0,0,0,1664855940,1663776000,20,1663845060,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3419,567,Messenger Infographic,1,1,0,0,0,0,1665702000,1663887600,100,1663903640,0,1,0,1665763200,1,0,0,0,0,0,none,-1,0,0,1,1,1,0,0
3420,1389,UTS Activity 3,1,1,0,0,0,0,1663923600,1663776000,100,1663849210,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3421,1493,UTS Activity 3,1,1,0,0,0,0,1663923600,1663776000,100,1663849296,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3422,763,Independent Activity #2,1,1,0,1,0,0,1664024400,1663924500,10,1663918553,0,1,0,1664899200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3423,733,Independent Activity #2,1,1,0,0,0,0,1664024400,1663923600,10,1667591004,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3424,735,Independent Activity #2,1,1,0,0,0,0,1664024400,1663930800,10,1667585942,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3425,756,Independent Activity #2,1,1,0,0,0,0,1664024400,1663930800,10,1667743128,0,1,0,1664985600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3426,416,SUBMIT YOUR LINK HERE FOR JOURNALS,1,1,0,0,0,0,1666368000,1663171200,100,1663213054,0,1,0,1666972800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3427,1103,WEBINAR REFLECTION PAPER,1,1,0,0,0,0,1633103940,1632931200,100,1632972435,0,1,0,1633104000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
3428,1103,SEAT WORK - READING MATERIAL - ROOM RATE,1,0,0,0,0,0,0,0,100,1667521477,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
3429,1103,SUBMISSION LINK,1,1,0,0,0,0,1636603200,1635955200,10,1673756073,0,1,0,1637164800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3430,1103,SUBMISSION OF ASYNCHRONOUS ACTIVITY ,1,0,0,1,0,0,0,0,100,1607862681,1,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
3431,1103,ORAL PRESENTATION RUBRICS (EDITABLE),1,1,0,0,0,0,1641312060,1633795260,100,1602697679,0,1,0,1641398460,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
3432,1103,TESDA CERTIFICATION,1,1,0,0,0,0,1641139260,1639324860,100,1608170392,0,1,0,1641225660,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
3433,1103,MIDTERM EXAMINATION - COMPUTER RESERVATION SYSTEM - LAB,1,0,0,0,0,0,1666235400,1634697900,30,1673750524,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
3434,1103,Submission Link: Discussion Report,1,1,0,0,0,0,1636603200,1636560000,100,1636596038,0,1,0,1637769600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
3435,1103,Submission Link: Discussion Report,1,1,0,0,0,0,1636603200,1636560000,100,1639011563,0,1,0,1637769600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
