id,course,name,intro,introformat,timemodified
113,34,RT Organizational Chart&nbsp; &nbsp;click for more...,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/ICON_structure-organization-pngrepo-com.png"" alt="""" width=""50"" height=""50"" role=""presentation"" class=""img-responsive atto_image_button_middle"">RT Organizational Chart&nbsp; &nbsp;<span class="""" style=""color: rgb(0, 61, 245);""><u><strong><a href=""https://drive.google.com/file/d/1Xtq7uKOB-kO0aTRsRUleWFc3LS0XIdEN/view"" target=""_blank"">click for more....</a></strong></u></span></p>",1,1659280090
114,34,Announcement&nbsp; click for more...,"<img src=""@@PLUGINFILE@@/AnnouncementIcon.png?time=1597410459115"" alt="""" width=""75"" height=""61"" role=""presentation"" class=""img-responsive atto_image_button_middle"">Announcement&nbsp; <span class="""" style=""color: rgb(0, 61, 245);""><u><span class="""" style=""color: rgb(0, 61, 245);""><strong><a href=""https://moodle4.tualearning.com/mod/page/view.php?id=463&amp;forceview=1"">click for more...</a></strong></span></u></span>",1,1597413351
115,34,Knowledge Power&nbsp; &nbsp;click for more...,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/500_F_111517471_OJJWQYsetMmwgSmDmJi8ncuBftXhJNMY.jpg"" alt="""" width=""65"" height=""65"" role=""presentation"" class=""img-responsive atto_image_button_middle"">Knowledge Power&nbsp; &nbsp;<span class="""" style=""color: rgb(0, 61, 245);""><u><strong><a href=""https://tualearning.com/mod/page/view.php?id=11994&amp;forceview=1"">click for more...</a></strong></u></span></p>",1,1597417504
116,36,Label,"<h3 style=""text-align: center;""><img src=""@@PLUGINFILE@@/27356404_199159924159326_6235967291817888638_o.jpg"" alt=""D"" width=""960"" height=""364"" class=""img-responsive atto_image_button_text-bottom""><br></h3>",1,1597294993
117,36,&nbsp;WELCOME MESSAGES,"<h5 style=""text-align: left;""><strong><span><img src=""@@PLUGINFILE@@/TUA%20Official%20Logo.png"" alt="""" width=""35"" height=""35"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom"">&nbsp;WELCOME MESSAGES</span></strong></h5>",1,1597505809
118,36,&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;&nbsp;The Univers...,"<h5><strong style=""color: rgb(73, 80, 87); font-size: 0.9375rem;"">&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<a href=""https://moodle4.tualearning.com/mod/page/view.php?id=504""><img src=""@@PLUGINFILE@@/Untitled.png"" alt=""r"" width=""60"" height=""29"" class=""img-responsive atto_image_button_text-bottom""></a>&nbsp;The University President</strong></h5><br>",1,1597506805
119,36,&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;Vice President fo...,"<p><strong>&nbsp; &nbsp; &nbsp; &nbsp;<a href=""https://moodle4.tualearning.com/mod/page/view.php?id=503""><img src=""@@PLUGINFILE@@/Untitled.png"" alt=""r"" width=""60"" height=""29"" class=""img-responsive atto_image_button_text-bottom""></a>&nbsp;<span class="""" style=""color: rgb(255, 51, 102);""><span class="""" style=""color: rgb(0, 0, 0);"">Vice President for Academic Affairs</span></span></strong></p>",1,1597506387
120,36,&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;Vice President fo...,"<p><strong>&nbsp; &nbsp; &nbsp; &nbsp;<a href=""https://moodle4.tualearning.com/mod/page/view.php?id=505""><img src=""@@PLUGINFILE@@/Untitled.png"" alt=""r"" width=""60"" height=""29"" class=""img-responsive atto_image_button_text-bottom""></a><span class="""" style=""color: rgb(0, 0, 0);"">&nbsp;Vice President for Administration and Finance&nbsp;</span><br></strong></p>",1,1597506588
121,36,BRIEF HISTORYThe graduate program of the Universit...,"<p dir=""ltr"" style=""text-align: left;""><h5 style=""text-align: center;""><span lang=""EN-US""><span><span lang=""EN-US"" style=""color: rgb(0, 61, 245);"" class=""""><strong><img src=""@@PLUGINFILE@@/image.png"" alt="""" role=""presentation""><br></strong></span></span></span></h5><h5 style=""text-align: left;""><strong><br></strong></h5><h5 style=""text-align: left;""><span><strong><span class="""" style=""color: rgb(51, 102, 255);"">BRIEF HISTORY</span></strong></span></h5><p style=""text-align: left;""><span lang=""EN-US"">The graduate program of the University was given temporary permit no. 382,s. 1971 on 28th December 1971 with expiration date on July 5, 1972. These temporary permits were renewed yearly until Government Recognition No. C-0033,s. 1977 was awarded on 25th May 1977 with effectivity starting 14 June 1977 for the Master of Arts in Education (MAEd).</span></p><p style=""text-align: left;""><span lang=""EN-US"">&nbsp;</span><span>In 1993, DECS granted permits for two additional programs: the Master in Management (MM) and the Master of Arts in Nursing (MAN). Because of the additional programs, the name was changed to the School for Advanced Studies (SAS) in school year 1993-1994.</span></p><p style=""text-align: left;""><span lang=""EN-US"">&nbsp;</span><span>On October 16, 1998, and December 10, 1999, CHED granted recognition of Master in Public Administration and Doctor of Public Administration (DPA), respectively. The Doctor of Education was also granted permit in 1999.</span></p><p style=""text-align: left;""><span lang=""EN-US"">&nbsp;</span><span>On August 23, 2002, the change of name from Trinity College Graduate School (TCGS)&nbsp; to Trinity University of Asia Graduate School (TUAGS-2006) was done to accommodate more programs.&nbsp; &nbsp;</span></p><p style=""text-align: left;""><span lang=""EN-US"">In the year 2010,&nbsp;&nbsp;</span><span>The Commission on Higher Education granted recognition to the Doctor in Nursing Management.</span></p><p style=""text-align: left;""><span lang=""EN-US"">&nbsp;</span><span>In 2017, the Graduate School, to heed the clamor from the health sector, offered Master of Science in Medical Technology and the Master in Hospital Management.</span></p><p style=""text-align: center; ""></p></p><br><p></p>",1,1597292799
122,36,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &...,"<p dir=""ltr"" style=""text-align: left;""></p><p><span lang=""EN-US""><b><span lang=""EN-US"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</span></b></span></p><br><p></p>",1,1597292588
123,36,https://youtu.be/Z8oJV_mBY9g?t=21,"<p dir=""ltr"" style=""text-align: left;""><a href=""https://youtu.be/Z8oJV_mBY9g?t=21"">https://youtu.be/Z8oJV_mBY9g?t=21</a><br></p>",1,1598783819
124,36,https://youtu.be/CaVaF6TkSUU?t=22,"<p dir=""ltr"" style=""text-align: left;""><a href=""https://youtu.be/CaVaF6TkSUU?t=22"">https://youtu.be/CaVaF6TkSUU?t=22</a><br></p>",1,1598784044
125,36,https://www.linkedin.com/learning/building-resilie...,"<p dir=""ltr"" style=""text-align: left;""><a href=""https://www.linkedin.com/learning/building-resilience?autoplay=true&amp;u=89213594"">https://www.linkedin.com/learning/building-resilience?autoplay=true&amp;u=89213594</a><br></p>",1,1613208553
126,36,https://www.linkedin.com/learning/the-six-morning-...,"<p dir=""ltr"" style=""text-align: left;""><a href=""https://www.linkedin.com/learning/the-six-morning-habits-of-high-performers?autoplay=true&amp;u=89213594"">https://www.linkedin.com/learning/the-six-morning-habits-of-high-performers?autoplay=true&amp;u=89213594</a><br></p>",1,1613208830
127,36,https://www.linkedin.com/learning/how-to-work-smar...,"<p dir=""ltr"" style=""text-align: left;""><a href=""https://www.linkedin.com/learning/how-to-work-smarter-not-harder-save-time-and-money-and-increase-productivity?autoplay=true&amp;u=89213594"">https://www.linkedin.com/learning/how-to-work-smarter-not-harder-save-time-and-money-and-increase-productivity?autoplay=true&amp;u=89213594</a><br></p>",1,1613208930
128,36,https://www.linkedin.com/learning/how-to-organize-...,"<p dir=""ltr"" style=""text-align: left;""><a href=""https://www.linkedin.com/learning/how-to-organize-your-time-and-your-life?autoplay=true&amp;u=89213594"">https://www.linkedin.com/learning/how-to-organize-your-time-and-your-life?autoplay=true&amp;u=89213594</a><br></p>",1,1613209162
129,36,https://www.linkedin.com/learning/how-to-work-smar...,"<p dir=""ltr"" style=""text-align: left;""><a href=""https://www.linkedin.com/learning/how-to-work-smarter-not-harder-save-time-and-money-and-increase-productivity?autoplay=true&amp;u=89213594"">https://www.linkedin.com/learning/how-to-work-smarter-not-harder-save-time-and-money-and-increase-productivity?autoplay=true&amp;u=89213594</a><br></p>",1,1613209308
130,36,https://youtu.be/c0mLm3Kgb3E?t=22,"<p dir=""ltr"" style=""text-align: left;""><a href=""https://youtu.be/c0mLm3Kgb3E?t=22"">https://youtu.be/c0mLm3Kgb3E?t=22</a><br></p>",1,1613210121
131,36,COMMUNITY ENGAGEMENTS OF STUDENTS&nbsp; AND FACULT...,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">COMMUNITY ENGAGEMENTS OF STUDENTS&nbsp; AND FACULTY IN COMMUNITY EXTENSION ACTIVITIES&nbsp;</p><p dir=""ltr"">INDUSTRIAL VALLEY, SITIO OLANDES, MARIKINA CITY&nbsp;</p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2607.jpg"" alt=""photos of GS students community service "" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2673.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2500.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2486.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2485.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2493.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2496.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2509.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2516.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2609.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2612.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2621.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2628.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2631.jpg"" alt=""cds"" width=""500"" height=""667""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2633.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2635.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2641.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2649.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2659.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2661.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2665.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2669.jpg"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2674.JPG"" alt=""cds"" width=""500"" height=""375""><br></p><p dir=""ltr""><br></p><p dir=""ltr""><img src=""@@PLUGINFILE@@/IMG_2676.JPG"" alt=""cds"" width=""500"" height=""375""></p><br><p></p>",1,1598783497
132,36,Label,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/GSS%20Officers%20SY%202019-2020%20Oathtaking.jpg"" alt=""GRADUATE SCHOOL STUDENT ORGANIZATION 2019-2020 OFFICERS "" width=""500"" height=""281"" class=""img-responsive atto_image_button_text-bottom""><br></p>",1,1597854116
133,36,"The Graduate School offers the following programs,...","The Graduate School offers the following programs, which have level III and level II accreditation status from the Association of Christian Schools Colleges and Universities Accrediting Council Inc. (ACSCU-ACI) 
Each of this course offering has its own program learning outcomes after the students receive their respective degrees at the end of their higher education journey at Trinity University of Asia Graduate School.",1,1598202907
134,39,HISTORY OF THE LIBRARY,"<p dir=""ltr"" style=""text-align: left;""><h4><hr><strong><span class="""" style=""color: rgb(102, 255, 51);"">HISTORY OF THE LIBRARY</span></strong></h4><br></p>",1,1658385546
135,39,LIBRARY MISSION﻿Trinity University of Asia Library...,"<p dir=""ltr"" style=""text-align: left;""><hr><p></p><h4><strong><span class="""" style=""color: rgb(102, 255, 51);"">LIBRARY MISSION</span></strong></h4><div><h5><strong><span id=""selectionBoundary_1596680189744_2643092967750875"">﻿</span><span class="""" style=""color: rgb(0, 61, 245);"">Trinity University of Asia Library supports the academic programs through instruction, collections, technology and services which enable students and faculty to access recorded knowledge and information resources. This support empowers our constituencies to develop the information and technological competencies necessary to achieve their educational, research and professional goals; succeed in the workforce; apply lifelong learning skills; and participate in a diverse society.</span></strong></h5></div><strong><br>

</strong><br></p>",1,1658385937
136,39,"LIBRARY HANDBOOK: A GUIDE TO ITS RESOURCES, FACILI...","<p dir=""ltr"" style=""text-align: left;""><h4><strong><h><hr></h><h><span class="""" style=""color: rgb(102, 255, 51);"">LIBRARY HANDBOOK: A GUIDE TO ITS RESOURCES, FACILITIES AND SERVICES</span></h></strong></h4><br></p>",1,1658386123
137,39,LIBRARY ORIENTATION,"<p dir=""ltr"" style=""text-align: left;""><h4><strong><h><hr></h><h><span class="""" style=""color: rgb(102, 255, 51);"">LIBRARY ORIENTATION</span></h></strong></h4><br></p>",1,1658387681
138,39,MEET YOUR LIBRARY STAFF&nbsp; &nbsp;&nbsp;&nbsp;&n...,"<p dir=""ltr"" style=""text-align: left;""><h4><h><strong><hr></strong></h><h><strong><span>MEET YOUR LIBRARY STAFF</span></strong></h></h4><p><h><strong><span><br></span></strong></h></p><p><h><strong><span><img src=""@@PLUGINFILE@@/Racimo.jpg"" alt="""" width=""372"" height=""374"" role=""presentation"">&nbsp; &nbsp;&nbsp;<img src=""@@PLUGINFILE@@/Banal.jpg"" alt="""" width=""372"" height=""374"" role=""presentation"">&nbsp;</span></strong></h></p><p></p><p><strong>&nbsp;Ms. Jennifer V. Racimo, RL, MLIS&nbsp; &nbsp;&nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Miss Angelica G. Banal, RL, MLIS</strong><br><b>&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;Director of Libraries&nbsp; &nbsp;&nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;&nbsp; &nbsp;<b>Cataloger / Acquisition Librarian</b></b><br></p><p></p><p><h><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<img src=""@@PLUGINFILE@@/Canaway.png"" alt="""" width=""372"" height=""374"" role=""presentation"">&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<img src=""@@PLUGINFILE@@/241976310_567071704624091_7702142202738498920_n.jpg"" alt="""" width=""372"" height=""372"" role=""presentation"">&nbsp; &nbsp; &nbsp;&nbsp;</strong></h></p><p></p><p><strong><strong><strong><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Ms. Elsa C. Canaway, RL, MLIS&nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Ms. Marites F. Bautista, RL, MLIS</strong></strong></strong></strong><br><strong><b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;Librarian, Basic Education Library&nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Secretary</b></strong><br></p><p></p><p><strong>&nbsp; &nbsp; &nbsp;<img src=""@@PLUGINFILE@@/Cuizon.jpeg"" alt="""" width=""372"" height=""372"" role=""presentation"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<img src=""@@PLUGINFILE@@/Manantan_1.jpg"" alt="""" width=""372"" height=""372"" role=""presentation""></strong><br></p><p></p><strong><strong><strong><strong><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Ms. Cherry Red T. Cuizon, RL&nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Mr. Reynaldo A. Manantan, Jr., RL</strong></strong></strong></strong></strong><br><strong><b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Librarian, Health Sciences Library&nbsp;&nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Multimedia Librarian<b><b>&nbsp;</b><br></b></b></strong><p><b><b><strong><strong><strong><strong><strong>&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;&nbsp;</strong></strong></strong></strong></strong></b></b></p><br></p>",1,1658448991
