id,course,type,name,intro,introformat,duedate,cutoffdate,assessed,assesstimestart,assesstimefinish,scale,grade_forum,grade_forum_notify,maxbytes,maxattachments,forcesubscribe,trackingtype,rsstype,rssarticles,timemodified,warnafter,blockafter,blockperiod,completiondiscussions,completionreplies,completionposts,displaywordcount,lockdiscussionafter
1288,1273,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660725156,0,0,0,0,0,0,0,0
1289,1274,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786360,0,0,0,0,0,0,0,0
1292,1277,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786361,0,0,0,0,0,0,0,0
1293,1278,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786361,0,0,0,0,0,0,0,0
1294,1279,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786361,0,0,0,0,0,0,0,0
1295,1280,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786361,0,0,0,0,0,0,0,0
1296,1281,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786361,0,0,0,0,0,0,0,0
1297,1282,news,A  N  N  O  U  N  C  E  M  E  N  T /  R  E  M  I  N  D  E  R,"<h3><strong></strong></h3><h3></h3><h4></h4><h4>December 16, 2022/ 7:30-9:00 FINAL EXAMINATION</h4><p><strong><u>COVERAGE</u></strong></p><p>MIGHTY ACTS OF GOD:GOVERNANCE TO JUDGEMENT</p><pre><strong>10% OF THE EXAM WILL BE&nbsp;TAKEN FROM THE MIDTERM GRADING PERIOD.</strong></pre><pre><strong>*USE ALSO THE MIDTERM EXAM ""RESULT"" AS A REVIEW MATERIAL</strong></pre><p></p><p><span style=""color: rgb(9, 2, 35); font-size: 1.125rem; font-weight: 700;"">NOTE:DETAILS OF THE FINAL PROJECT IS POSTED IN TOPIC 7</span><br></p><p><span style=""""><strong>(PLEASE TAKE NOTE OF THE REVISED THEME/S)</strong><br></span></p>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670779449,0,0,0,0,0,0,0,0
1298,1283,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786362,0,0,0,0,0,0,0,0
1299,1284,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786362,0,0,0,0,0,0,0,0
1300,1285,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786362,0,0,0,0,0,0,0,0
1301,1286,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786362,0,0,0,0,0,0,0,0
1302,1287,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786362,0,0,0,0,0,0,0,0
1303,1288,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786362,0,0,0,0,0,0,0,0
1304,1289,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786362,0,0,0,0,0,0,0,0
1305,1290,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786363,0,0,0,0,0,0,0,0
1306,1291,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786363,0,0,0,0,0,0,0,0
1307,1292,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786363,0,0,0,0,0,0,0,0
1308,1293,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786363,0,0,0,0,0,0,0,0
1309,1294,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786363,0,0,0,0,0,0,0,0
1310,1295,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786363,0,0,0,0,0,0,0,0
1311,1296,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786363,0,0,0,0,0,0,0,0
1312,1297,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786364,0,0,0,0,0,0,0,0
1313,1298,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786364,0,0,0,0,0,0,0,0
1314,1299,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786364,0,0,0,0,0,0,0,0
1315,1300,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786364,0,0,0,0,0,0,0,0
1316,1301,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786364,0,0,0,0,0,0,0,0
1318,1303,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786364,0,0,0,0,0,0,0,0
1319,1304,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786364,0,0,0,0,0,0,0,0
1320,1305,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786365,0,0,0,0,0,0,0,0
1321,1306,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786365,0,0,0,0,0,0,0,0
1322,1307,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786365,0,0,0,0,0,0,0,0
1323,1308,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786365,0,0,0,0,0,0,0,0
1325,1310,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786365,0,0,0,0,0,0,0,0
1328,1313,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786366,0,0,0,0,0,0,0,0
1329,1314,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786366,0,0,0,0,0,0,0,0
1330,1315,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786366,0,0,0,0,0,0,0,0
1331,1316,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786366,0,0,0,0,0,0,0,0
1332,1317,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786366,0,0,0,0,0,0,0,0
1333,1318,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786367,0,0,0,0,0,0,0,0
1334,1319,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786367,0,0,0,0,0,0,0,0
1335,1320,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786367,0,0,0,0,0,0,0,0
1336,1321,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786367,0,0,0,0,0,0,0,0
1337,1322,news,Announcements,"<div>GoogleMeet link: <span jsslot="""" jsname=""PAiuue"" role=""tabpanel"" id=""tabEventDetails""><div><div><div><div><a target=""_blank"" rel=""noreferrer noopener"" jsaction=""click:I3d3Rd"" href=""https://meet.google.com/dhb-araa-crm?hs=122&amp;authuser=5"">meet.google.com/dhb-araa-crm</a></div></div></div></div></span><span jsslot="""" jsname=""PAiuue"" role=""tabpanel"" id=""tabEventDetails""><div><div></div></div></span></div><div>Subject Schedule: TUESDAY - 1:30 to 3:30PM<br></div><div><br></div>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1661386077,0,0,0,0,0,0,0,0
1338,1323,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786367,0,0,0,0,0,0,0,0
1339,1324,news,Announcements,"Google Meet link:<span jsslot="""" jsname=""bN97Pc""><div><div><div>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; meet.google.com/jzg-eoon-gft</div></div></div></span><div>Schedule: <br></div><div>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Every Monday, 1:30PM to 6:30PM</div>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1661219745,0,0,0,0,0,0,0,0
1340,1325,news,Announcements,"Google Meet link:<span jsslot="""" jsname=""bN97Pc""><div><div><div>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; meet.google.com/jzg-eoon-gft</div></div></div></span><div>Schedule: <br></div><div>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Every Monday, 1:30PM to 6:30PM</div>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1661219673,0,0,0,0,0,0,0,0
1341,1326,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786368,0,0,0,0,0,0,0,0
1342,1327,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786368,0,0,0,0,0,0,0,0
1343,1328,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786368,0,0,0,0,0,0,0,0
1344,1329,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786368,0,0,0,0,0,0,0,0
1346,1331,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786368,0,0,0,0,0,0,0,0
1348,1333,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786368,0,0,0,0,0,0,0,0
1349,1334,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786368,0,0,0,0,0,0,0,0
1350,1335,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786369,0,0,0,0,0,0,0,0
1351,1336,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786369,0,0,0,0,0,0,0,0
1352,1337,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786369,0,0,0,0,0,0,0,0
1353,1338,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786369,0,0,0,0,0,0,0,0
1354,1339,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786369,0,0,0,0,0,0,0,0
1355,1340,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786369,0,0,0,0,0,0,0,0
1356,1341,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786369,0,0,0,0,0,0,0,0
1357,1342,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786369,0,0,0,0,0,0,0,0
1358,1343,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786370,0,0,0,0,0,0,0,0
1359,1344,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786370,0,0,0,0,0,0,0,0
1360,1345,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786370,0,0,0,0,0,0,0,0
1361,1346,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786370,0,0,0,0,0,0,0,0
1362,1347,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786370,0,0,0,0,0,0,0,0
1363,1348,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786370,0,0,0,0,0,0,0,0
1364,1349,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786370,0,0,0,0,0,0,0,0
1365,1350,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786371,0,0,0,0,0,0,0,0
1366,1351,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786371,0,0,0,0,0,0,0,0
1367,1352,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786371,0,0,0,0,0,0,0,0
1368,1353,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786371,0,0,0,0,0,0,0,0
1370,1355,news,Announcements,"Google Meet link:<span jsslot="""" jsname=""bN97Pc""><div><div><div>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; meet.google.com/jzg-eoon-gft</div></div></div></span><div>Schedule: <br></div><div>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Every Monday, 1:30PM to 6:30PM</div>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1661219532,0,0,0,0,0,0,0,0
1371,1356,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786372,0,0,0,0,0,0,0,0
1372,1357,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786372,0,0,0,0,0,0,0,0
1374,1359,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786372,0,0,0,0,0,0,0,0
1375,1360,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786372,0,0,0,0,0,0,0,0
1376,1361,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786372,0,0,0,0,0,0,0,0
1377,1362,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786373,0,0,0,0,0,0,0,0
1378,1363,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786373,0,0,0,0,0,0,0,0
1379,1364,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786373,0,0,0,0,0,0,0,0
1380,1365,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786373,0,0,0,0,0,0,0,0
1381,1366,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786373,0,0,0,0,0,0,0,0
1382,1367,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786373,0,0,0,0,0,0,0,0
1383,1368,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786373,0,0,0,0,0,0,0,0
1384,1369,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786373,0,0,0,0,0,0,0,0
1385,1370,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786374,0,0,0,0,0,0,0,0
1386,1371,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786374,0,0,0,0,0,0,0,0
1387,1372,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786374,0,0,0,0,0,0,0,0
1388,1373,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786374,0,0,0,0,0,0,0,0
1389,1374,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786374,0,0,0,0,0,0,0,0
1390,1375,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786374,0,0,0,0,0,0,0,0
1391,1376,news,Course Information,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1661731424,0,0,0,0,0,0,0,0
1392,1377,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786374,0,0,0,0,0,0,0,0
1393,1378,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786374,0,0,0,0,0,0,0,0
1394,1379,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786375,0,0,0,0,0,0,0,0
1395,1380,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786375,0,0,0,0,0,0,0,0
1396,1381,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660786375,0,0,0,0,0,0,0,0
1398,1383,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787382,0,0,0,0,0,0,0,0
1400,1385,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787383,0,0,0,0,0,0,0,0
1401,1386,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787383,0,0,0,0,0,0,0,0
1404,1389,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787383,0,0,0,0,0,0,0,0
1406,1391,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787383,0,0,0,0,0,0,0,0
1407,1392,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787383,0,0,0,0,0,0,0,0
1408,1393,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787384,0,0,0,0,0,0,0,0
1409,1394,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787384,0,0,0,0,0,0,0,0
1410,1395,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787384,0,0,0,0,0,0,0,0
1411,1396,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787384,0,0,0,0,0,0,0,0
1412,1397,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787384,0,0,0,0,0,0,0,0
1413,1398,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787384,0,0,0,0,0,0,0,0
1414,1399,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787384,0,0,0,0,0,0,0,0
1415,1400,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787384,0,0,0,0,0,0,0,0
1416,1401,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787385,0,0,0,0,0,0,0,0
1417,1402,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787385,0,0,0,0,0,0,0,0
1418,1403,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787385,0,0,0,0,0,0,0,0
1419,1404,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787385,0,0,0,0,0,0,0,0
1420,1405,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787385,0,0,0,0,0,0,0,0
1421,1406,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787385,0,0,0,0,0,0,0,0
1422,1407,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787385,0,0,0,0,0,0,0,0
1423,1408,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787386,0,0,0,0,0,0,0,0
1424,1409,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787386,0,0,0,0,0,0,0,0
1425,1410,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787386,0,0,0,0,0,0,0,0
1426,1411,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787386,0,0,0,0,0,0,0,0
1427,1412,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787386,0,0,0,0,0,0,0,0
1428,1413,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787386,0,0,0,0,0,0,0,0
1429,1414,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787387,0,0,0,0,0,0,0,0
1430,1415,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787387,0,0,0,0,0,0,0,0
1432,1417,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787387,0,0,0,0,0,0,0,0
1433,1418,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787387,0,0,0,0,0,0,0,0
1434,1419,news,Basic Management Class Link,Class Link&nbsp;<br>https://meet.google.com/xai-fzfq-naj<br>,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1673848139,0,0,0,0,0,0,0,0
1435,1420,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787387,0,0,0,0,0,0,0,0
1436,1421,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787387,0,0,0,0,0,0,0,0
1437,1422,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787387,0,0,0,0,0,0,0,0
1438,1423,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787387,0,0,0,0,0,0,0,0
1439,1424,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787388,0,0,0,0,0,0,0,0
1440,1425,news,A  N  N  O  U  N  C  E  M  E  N  T /  R  E  M  I  N  D  E  R,"<h3></h3><h4>December 16, 2022/ 7:30-9:00 FINAL EXAMINATION</h4><p><strong><u>COVERAGE</u></strong></p><p>MIGHTY ACTS OF GOD:GOVERNANCE TO JUDGEMENT</p><pre><strong>10% OF THE EXAM WILL BE&nbsp;TAKEN FROM THE MIDTERM GRADING PERIOD.</strong></pre><pre><strong>*USE ALSO THE MIDTERM EXAM ""RESULT"" AS A REVIEW MATERIAL</strong></pre><h5><span style=""""><u>AS PER APPROVAL OF THE COLLEGE DEAN, FINAL EXAM IS ONLINE</u><br></span><br></h5>





<h4><strong>NOTE:DETAILS OF THE FINAL TERM PROJECT IS POSTED IN TOPIC 7</strong></h4><p><strong>&nbsp; &nbsp; &nbsp; &nbsp;<strong>(PLEASE TAKE NOTE OF THE REVISED THEME/S)</strong></strong></p><p></p><span><p style=""""><br></p></span>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670779407,0,0,0,0,0,0,0,0
1441,1426,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787388,0,0,0,0,0,0,0,0
1442,1427,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787388,0,0,0,0,0,0,0,0
1443,1428,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787388,0,0,0,0,0,0,0,0
1444,1429,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787388,0,0,0,0,0,0,0,0
1445,1430,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787388,0,0,0,0,0,0,0,0
1446,1431,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787388,0,0,0,0,0,0,0,0
1447,1432,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787389,0,0,0,0,0,0,0,0
1448,1433,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787389,0,0,0,0,0,0,0,0
1449,1434,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1662350399,0,0,0,0,0,0,0,0
1450,1435,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787389,0,0,0,0,0,0,0,0
1452,1437,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787389,0,0,0,0,0,0,0,0
1453,1438,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787389,0,0,0,0,0,0,0,0
1454,1439,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787389,0,0,0,0,0,0,0,0
1455,1440,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787389,0,0,0,0,0,0,0,0
1456,1441,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787390,0,0,0,0,0,0,0,0
1457,1442,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787390,0,0,0,0,0,0,0,0
1458,1443,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787390,0,0,0,0,0,0,0,0
1459,1444,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660787390,0,0,0,0,0,0,0,0
